,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
3736,C.Godwin,0,16,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
3737,O.Howard,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,D.Jackson,0,9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3739,M.Evans,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
3741,M.Evans,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
3743,Z.Ertz,0,11,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
3745,J.Perkins,0,8,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,K.Aiken,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
3748,N.Agholor,0,13,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3749,Z.Ertz,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,Z.Ertz,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,J.Perkins,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
3754,N.Agholor,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,N.Agholor,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
3761,O.Howard,1,75,13.0,62.0,0.0,1.0,0.0,1.0,1.0,0.0
3765,K.Aiken,0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,O.Howard,0,20,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3769,C.Godwin,0,17,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3771,M.Evans,0,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,M.Evans,0,9,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
3775,C.Godwin,1,8,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3778,N.Agholor,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,Z.Ertz,0,34,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3782,C.Clement,0,-5,-7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,Z.Ertz,0,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,C.Clement,0,12,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
3787,N.Agholor,0,0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0
3794,J.Perkins,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
3795,Z.Ertz,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,Z.Ertz,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3798,M.Evans,0,9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3801,D.Jackson,0,28,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3803,M.Evans,1,4,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3807,W.Smallwood,0,2,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,K.Aiken,0,10,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,M.Evans,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,C.Godwin,0,0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0
3815,J.Rodgers,0,7,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,C.Clement,0,19,-6.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0
3818,N.Agholor,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
3819,N.Agholor,0,50,2.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0
3821,Z.Ertz,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
3825,Z.Ertz,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,M.Evans,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,C.Godwin,0,8,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3834,A.Humphries,0,8,-3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
3835,M.Evans,0,16,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3836,Z.Ertz,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3837,N.Agholor,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,N.Agholor,0,4,-4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,Z.Ertz,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
3842,S.Gibson,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
3843,C.Clement,0,0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0
3845,C.Godwin,0,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,J.Rodgers,0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,K.Aiken,0,18,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3850,J.Perkins,0,30,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3851,J.Ajayi,0,4,-5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,J.Perkins,0,8,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
3856,N.Agholor,1,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3861,D.Jackson,0,17,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3867,M.Evans,0,10,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3875,J.Perkins,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3877,Z.Ertz,0,-5,10.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0
3879,J.Washington,0,0,39.0,,0.0,0.0,0.0,0.0,0.0,0.0
3880,A.Brown,0,-2,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,V.McDonald,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
3885,C.Conley,1,15,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3889,J.Conner,0,0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,A.Brown,0,0,24.0,,0.0,0.0,1.0,0.0,0.0,0.0
3893,S.Watkins,0,10,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
3894,S.Watkins,0,40,20.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
3896,T.Kelce,1,19,17.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
3900,J.James,0,14,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3901,A.Brown,0,0,37.0,,0.0,0.0,0.0,0.0,0.0,0.0
3904,J.Conner,0,22,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
3905,A.Brown,0,19,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3906,A.Brown,0,5,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,A.Brown,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
3908,J.Washington,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
3910,S.Watkins,0,17,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3914,T.Kelce,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
3915,K.Hunt,1,5,-4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
3919,A.Brown,0,6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,J.Smith-Schuster,0,19,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
3923,J.Smith-Schuster,0,12,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
3926,J.Smith-Schuster,0,14,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3927,J.James,1,26,23.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0
3930,S.Watkins,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,J.Smith-Schuster,0,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,R.Switzer,0,14,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
3939,J.James,0,20,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0
3940,J.Smith-Schuster,0,9,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,J.Washington,0,0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0
3942,A.Brown,0,6,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
3943,V.McDonald,0,11,-3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
3944,A.Brown,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
3945,J.Smith-Schuster,0,11,-1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
3947,J.Smith-Schuster,1,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3951,T.Kelce,0,9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3955,T.Kelce,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
3958,A.Brown,0,7,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3959,J.Smith-Schuster,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
3961,J.James,0,32,19.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
3965,J.Conner,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,A.Brown,0,10,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
3968,J.Smith-Schuster,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
3969,V.McDonald,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
3970,J.Washington,1,14,9.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0
3971,J.Conner,1,2,,,0.0,0.0,0.0,0.0,0.0,0.0
3977,T.Hill,0,36,15.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
3978,S.Watkins,0,0,34.0,,0.0,0.0,0.0,0.0,0.0,0.0
3979,T.Kelce,0,13,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3982,T.Kelce,1,25,21.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0
3986,J.Smith-Schuster,0,15,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
3988,J.Smith-Schuster,0,21,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
3990,A.Brown,0,0,26.0,,0.0,0.0,0.0,0.0,0.0,0.0
3991,J.Smith-Schuster,0,2,-1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
3992,A.Brown,0,0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0
3993,R.Nix,0,19,-1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
4000,T.Kelce,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,T.Hill,0,6,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,T.Hill,0,8,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4004,T.Kelce,0,31,25.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
4005,T.Kelce,0,9,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,D.Robinson,1,3,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4009,S.Ridley,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,R.Switzer,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
4013,S.Watkins,0,25,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
4019,Dam. Williams,0,2,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,T.Hill,1,29,25.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0
4024,V.McDonald,0,13,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
4025,V.McDonald,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,J.Washington,0,0,32.0,,0.0,0.0,0.0,0.0,0.0,0.0
4027,J.Smith-Schuster,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
4029,T.Hill,0,0,38.0,,0.0,0.0,0.0,0.0,0.0,0.0
4033,A.Brown,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
4034,A.Brown,0,11,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
4035,J.Smith-Schuster,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
4037,A.Brown,0,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,J.Conner,0,18,-2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,T.Kelce,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
4042,S.Watkins,0,4,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4045,T.Hill,0,11,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4047,C.Conley,0,2,-3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
4048,J.James,0,46,16.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0
4049,A.Brown,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
4050,J.Smith-Schuster,0,7,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,J.Smith-Schuster,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
4052,J.Smith-Schuster,0,7,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4053,J.Smith-Schuster,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
4054,J.Conner,0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,J.Smith-Schuster,0,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075,K.Drake,0,1,-5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,B.Powell,0,10,-1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4081,B.Powell,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,Q.Enunwa,0,0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0
4085,D.Amendola,0,8,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,I.Crowell,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
4091,Q.Enunwa,0,7,-2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,Q.Enunwa,0,4,-1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
4095,Q.Enunwa,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
4102,T.Pryor,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,A.Derby,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
4110,Q.Enunwa,0,20,-3.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0
4111,E.Tomlinson,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
4113,Q.Enunwa,0,0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0
4116,D.Amendola,0,5,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,D.Amendola,0,14,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4118,J.Grant,0,11,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4119,K.Stills,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4120,A.Wilson,0,5,-3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4123,R.Anderson,0,17,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
4125,Q.Enunwa,0,12,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4127,R.Anderson,0,7,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4129,A.Wilson,1,29,5.0,24.0,0.0,1.0,0.0,1.0,1.0,0.0
4132,T.Pryor,0,0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0
4133,J.Kearse,0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,A.Wilson,0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,K.Stills,0,4,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4140,K.Stills,0,13,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4141,K.Drake,0,4,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,J.Grant,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
4146,A.Derby,1,19,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4149,T.Pryor,0,44,18.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0
4151,R.Anderson,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4152,C.Herndon,0,17,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
4154,Q.Enunwa,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
4155,C.Herndon,0,13,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4160,E.Tomlinson,0,24,-6.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0
4161,Q.Enunwa,0,17,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4163,C.Herndon,0,0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0
4164,B.Powell,1,28,10.0,18.0,0.0,1.0,0.0,1.0,1.0,0.0
4168,T.Pryor,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
4170,K.Drake,0,2,-5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4171,K.Drake,0,10,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
4174,A.Wilson,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
4177,Q.Enunwa,0,21,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
4179,C.Herndon,0,0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0
4180,B.Powell,0,7,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,D.Amendola,0,5,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4187,J.Grant,0,16,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
4189,R.Anderson,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,J.Kearse,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4196,I.Crowell,0,-3,-6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,T.Pryor,0,18,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4202,T.Pryor,0,0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0
4206,J.Grant,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
4207,A.Wilson,0,0,48.0,,0.0,0.0,0.0,0.0,0.0,0.0
4210,Q.Enunwa,0,11,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
4211,T.Pryor,0,17,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4213,I.Crowell,0,7,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
4214,B.Powell,0,23,11.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
4215,T.Pryor,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4216,R.Anderson,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
4217,B.Powell,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
4227,F.Gore,0,19,3.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
4241,M.Gordon,0,2,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,V.Green,0,25,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
4249,M.Williams,1,10,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4252,L.McCoy,0,6,-5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
4254,K.Benjamin,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
4256,A.Ekeler,0,10,-5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
4260,M.Williams,0,17,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4264,L.McCoy,0,9,-4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,R.Foster,0,11,-5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
4268,J.Croom,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4270,M.Murphy,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
4271,A.Holmes,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
4272,C.Clay,0,21,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4277,L.McCoy,0,8,-5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,V.Green,0,23,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4284,M.Gordon,1,9,3.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0
4287,Z.Jones,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,M.Gordon,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4292,K.Allen,0,11,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
4294,Ty.Williams,0,8,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
4295,Ty.Williams,0,22,15.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
4296,M.Gordon,0,7,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,M.Gordon,0,10,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
4299,K.Allen,0,14,3.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4303,M.Gordon,0,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,M.Gordon,1,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4308,C.Clay,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
4309,Z.Jones,0,57,55.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4310,A.Holmes,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
4313,C.Clay,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4324,P.DiMarco,0,24,18.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
4332,K.Allen,0,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,K.Allen,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
4340,K.Benjamin,0,16,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4342,L.McCoy,0,6,-4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,A.Holmes,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
4345,K.Allen,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4349,R.Foster,0,0,42.0,,0.0,0.0,0.0,0.0,0.0,0.0
4352,M.Murphy,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
4355,K.Allen,0,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,J.Croom,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,C.Ivory,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4364,A.Holmes,0,0,26.0,,0.0,0.0,0.0,0.0,0.0,0.0
4366,Ty.Williams,0,18,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
4368,K.Allen,0,16,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4370,V.Green,0,7,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
4373,A.Ekeler,0,6,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,J.Croom,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
4379,A.Ekeler,0,5,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,K.Allen,0,9,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
4384,A.Gates,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
4388,M.Murphy,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4389,L.Thomas,0,7,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4390,Z.Jones,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
4392,J.Croom,0,6,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4393,M.Murphy,0,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,R.Foster,0,19,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4397,M.Murphy,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
4398,C.Ivory,0,30,-5.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0
4400,K.Benjamin,1,3,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4407,J.Williams,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,R.Cobb,0,14,-2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
4411,D.Adams,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
4414,J.Williams,0,3,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,D.Morgan,0,13,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
4418,S.Diggs,0,1,-6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,A.Thielen,0,7,-2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,S.Diggs,0,18,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
4427,K.Rudolph,0,2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4429,A.Thielen,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,L.Treadwell,1,14,13.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4433,T.Montgomery,0,0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0
4434,M.Valdes-Scantling,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440,J.Graham,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
4441,J.Graham,0,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,D.Adams,0,13,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
4445,D.Adams,1,9,7.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
4448,K.Rudolph,0,12,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4450,D.Morgan,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,S.Diggs,0,0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0
4455,D.Adams,0,0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0
4457,J.Graham,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,D.Cook,0,24,9.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
4461,S.Diggs,0,0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0
4462,D.Cook,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
4463,S.Diggs,0,0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0
4465,J.Graham,0,0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0
4468,R.Cobb,0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,S.Diggs,0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,A.Thielen,0,8,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
