rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
A.Morris,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Freeman,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Patrick,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Freeman,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Keenum,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Keenum,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Sutton,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Janovich,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
J.Wilson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,9,,,0.0,0.0,1.0,0.0,0.0,0.0
J.Wilson,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Mullens,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Keenum,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Keenum,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Morris,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Freeman,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Freeman,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Freeman,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Freeman,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Lindsay,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Wilson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Mullens,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Mullens,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Mullens,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
N.Mullens,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Rivers,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Driskel,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
J.Mixon,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
G.Bernard,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Driskel,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Erickson,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
G.Bernard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
G.Bernard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Ekeler,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Allen,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Mixon,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
J.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Rivers,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Riddick,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Riddick,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Rosen,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Edmonds,0,4,,,0.0,0.0,1.0,0.0,0.0,0.0
L.Blount,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Riddick,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Stafford,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Riddick,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Riddick,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Edmonds,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Nelson,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Edmonds,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Blount,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Riddick,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Rosen,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Johnson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
Z.Zenner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
Z.Zenner,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
J.Samuels,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Heyward-Bey,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ridley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ridley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ridley,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Carr,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Dobbs,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ridley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Ridley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Dobbs,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Samuels,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Martin,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Richard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,24,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Sproles,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Prescott,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Clement,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Smith,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Smith,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Prescott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
W.Smallwood,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Smith,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Smith,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Adams,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Wentz,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Prescott,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
E.Elliott,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Prescott,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
E.Elliott,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Trubisky,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Trubisky,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Trubisky,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,32,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Mizzell,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Trubisky,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Cohen,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Goff,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Trubisky,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Trubisky,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Davis,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
L.Murray,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Wilson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Wilson,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Lockett,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
S.Diggs,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Davis,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
M.Davis,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
M.Davis,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Wilson,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
K.Cousins,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
T.Lockett,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Cousins,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Wilson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Murray,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Penny,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
L.Murray,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
A.Thielen,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
K.Cousins,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
D.Cook,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Wilson,0,40,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
C.Carson,1,2,,,1.0,0.0,0.0,1.0,0.0,1.0
R.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
R.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
Dam. Williams,0,22,,,1.0,0.0,0.0,0.0,0.0,0.0
Dar.Williams,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
T.Hill,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
Dam. Williams,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
P.Mahomes,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
Dam. Williams,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
J.Jackson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
