,rusher_player_name,receiver_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
39565,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39566,A.Kamara,,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
39567,Z.Line,,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
39568,,,0,0,,,,,,,,
39569,M.Ingram,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39570,,B.Watson,0,0,23.0,,0.0,0.0,0.0,0.0,0.0,0.0
39571,,T.Smith,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
39572,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39573,C.McCaffrey,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39574,,J.Wright,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
39575,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39576,,C.McCaffrey,0,0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0
39577,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39578,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39579,A.Kamara,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39580,,A.Kamara,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
39581,,A.Kamara,0,11,-4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
39582,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39583,,M.Thomas,0,-3,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39584,,A.Kamara,0,-5,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39585,,M.Thomas,0,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39586,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39587,,C.McCaffrey,0,12,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
39588,C.McCaffrey,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39589,C.Samuel,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39590,,J.Wright,0,9,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
39591,C.McCaffrey,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39592,,J.Wright,0,7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39593,C.Newton,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
39594,D.Moore,,0,22,,,0.0,0.0,1.0,0.0,0.0,0.0
39595,,M.Thomas,0,9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39596,M.Ingram,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
39597,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
39598,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39599,,A.Kamara,0,9,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
39600,Z.Line,,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
39601,A.Kamara,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39602,,,0,0,,,,,,,,
39603,,M.Thomas,0,12,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
39604,,M.Ingram,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39605,T.Hill,,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
39606,M.Ingram,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
39607,A.Kamara,,1,16,,,1.0,0.0,0.0,1.0,0.0,1.0
39608,,M.Thomas,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39609,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39610,,C.McCaffrey,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
39611,,C.Samuel,0,0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0
39612,,C.McCaffrey,0,22,7.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
39613,C.McCaffrey,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39614,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39615,,C.McCaffrey,0,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
39616,,,0,-9,,,0.0,0.0,0.0,0.0,0.0,0.0
39617,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39618,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39619,M.Ingram,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39620,,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
39621,,K.Kirkwood,0,19,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39622,,M.Thomas,0,7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39623,A.Kamara,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39624,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39625,,M.Thomas,0,9,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
39626,A.Kamara,,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
39627,M.Ingram,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39628,A.Kamara,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39629,,T.Smith,0,9,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39630,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39631,A.Kamara,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
39632,,,0,0,,,,,,,,
39633,M.Ingram,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39634,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39635,A.Kamara,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39636,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39637,T.Lewis,,0,4,,,0.0,0.0,1.0,0.0,0.0,0.0
39638,,C.McCaffrey,0,9,-1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
39639,,C.Samuel,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
39640,,C.McCaffrey,0,5,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
39641,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
39642,,C.Samuel,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
39643,,J.Wright,0,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39644,,I.Thomas,0,0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0
39645,D.Brees,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39646,,,0,0,,,,,,,,
39647,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39648,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39649,,J.Doctson,0,0,43.0,,0.0,0.0,0.0,0.0,0.0,0.0
39650,,J.Crowder,0,30,22.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
39651,C.Thompson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39652,,B.Marshall,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
39653,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39654,,J.Sprinkle,0,0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0
39655,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39656,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39657,,T.Taylor,0,15,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
39658,D.Henry,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39659,D.Henry,,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
39660,,C.Davis,0,16,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
39661,,A.Firkser,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
39662,D.Lewis,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39663,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39664,M.Mariota,,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
39665,,D.Henry,0,8,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
39666,D.Henry,,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
39667,D.Henry,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39668,D.Henry,,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
39669,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39670,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39671,A.Peterson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39672,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39673,A.Peterson,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
39674,A.Peterson,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39675,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39676,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39677,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39678,,D.Lewis,0,-2,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39679,D.Lewis,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39680,,T.Taylor,0,14,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
39681,D.Henry,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39682,C.Davis,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39683,,C.Davis,0,0,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0
39684,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39685,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39686,,,0,0,,,,,,,,
39687,,A.Peterson,0,8,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
39688,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39689,,,0,-12,,,0.0,0.0,0.0,0.0,0.0,0.0
39690,A.Peterson,,0,13,,,0.0,0.0,0.0,0.0,0.0,0.0
39691,,J.Doctson,0,22,16.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
39692,A.Peterson,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39693,A.Peterson,,0,8,,,1.0,0.0,0.0,0.0,0.0,0.0
39694,C.Thompson,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39695,,J.Sprinkle,0,7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39696,J.Johnson,,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
39697,A.Peterson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39698,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39699,A.Peterson,,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
39700,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39701,,J.Crowder,0,11,-2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
39702,,J.Sprinkle,0,15,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
39703,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39704,,M.Floyd,1,7,2.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0
39705,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39706,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39707,D.Henry,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
39708,,,0,-7,,,0.0,0.0,0.0,0.0,0.0,0.0
39709,,A.Firkser,0,12,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
39710,,D.Jennings,0,6,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39711,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
39712,,,0,0,,,,,,,,
39713,,D.Lewis,0,18,-3.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0
39714,,C.Davis,0,14,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
39715,,D.Jennings,0,9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39716,D.Lewis,,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
39717,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
39718,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39719,D.Jennings,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39720,,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
39721,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39722,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39723,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39724,,C.Davis,0,15,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
39725,D.Henry,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39726,D.Henry,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39727,,C.Davis,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
39728,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39729,A.Peterson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39730,J.Johnson,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39731,,J.Crowder,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
39732,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39733,,,0,0,-7.0,,0.0,0.0,0.0,0.0,0.0,0.0
39734,D.Henry,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39735,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39736,,D.Lewis,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
39737,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39738,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39739,,J.Doctson,0,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39740,,J.Doctson,0,9,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39741,A.Peterson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39742,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39743,A.Peterson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39744,,J.Crowder,0,19,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39745,C.Thompson,,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
39746,J.Johnson,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39747,,M.Floyd,0,0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0
39748,,J.Crowder,0,0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0
39749,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39750,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39751,D.Henry,,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
39752,,M.Pruitt,0,27,24.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
39753,D.Henry,,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
39754,D.Henry,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39755,D.Henry,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39756,,D.Jennings,0,14,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
39757,,L.Stocker,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
39758,,D.Lewis,0,4,-5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
39759,,A.Firkser,0,4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39760,,,0,0,,,,,,,,
39761,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39762,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39763,A.Peterson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39764,A.Peterson,,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
39765,A.Peterson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39766,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39767,J.Johnson,,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
39768,A.Peterson,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
39769,A.Peterson,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39770,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39771,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39772,,C.Thompson,0,8,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
39773,A.Peterson,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39774,,A.Peterson,0,0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0
39775,,,0,-10,,,0.0,0.0,0.0,0.0,0.0,0.0
39776,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39777,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39778,,T.Taylor,0,35,21.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
39779,D.Henry,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39780,,M.Pruitt,0,0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0
39781,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39782,D.Henry,,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
39783,D.Henry,,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
39784,D.Henry,,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
39785,,M.Pruitt,1,2,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
39786,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39787,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39788,A.Peterson,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39789,A.Peterson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39790,A.Peterson,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
39791,,J.Crowder,0,13,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
39792,C.Thompson,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39793,,,0,0,,,,,,,,
39794,,J.Crowder,0,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39795,,J.Doctson,0,0,17.0,,0.0,0.0,0.0,0.0,0.0,0.0
39796,D.Henry,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39797,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39798,D.Henry,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39799,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39800,D.Henry,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39801,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39802,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39803,,M.Floyd,0,0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0
39804,,J.Doctson,1,0,41.0,,0.0,0.0,0.0,1.0,0.0,0.0
39805,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39806,,M.Williams,0,0,29.0,,0.0,0.0,0.0,0.0,0.0,0.0
39807,G.Edwards,,0,43,,,1.0,0.0,0.0,0.0,0.0,0.0
39808,K.Dixon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39809,L.Jackson,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39810,,M.Crabtree,0,0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0
39811,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39812,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39813,M.Gordon,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39814,,V.Green,0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39815,,K.Allen,0,0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0
39816,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39817,,K.Dixon,0,9,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
39818,,H.Hurst,0,18,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
39819,G.Edwards,,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
39820,,J.Brown,0,10,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
39821,L.Jackson,,0,-8,,,0.0,0.0,1.0,0.0,0.0,0.0
39822,,J.Brown,0,0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0
39823,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39824,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39825,M.Gordon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39826,,M.Gordon,0,3,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
39827,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39828,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39829,,J.Jackson,0,0,-5.0,,0.0,0.0,0.0,0.0,0.0,0.0
39830,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39831,K.Dixon,,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
39832,K.Dixon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39833,L.Jackson,,0,27,,,1.0,0.0,0.0,0.0,0.0,0.0
39834,G.Edwards,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39835,,K.Dixon,0,11,-2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
39836,,G.Edwards,0,13,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
39837,L.Jackson,,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
39838,L.Jackson,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39839,,,0,0,,,,,,,,
39840,,M.Andrews,0,15,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
39841,L.Jackson,,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
39842,G.Edwards,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39843,K.Dixon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39844,,M.Crabtree,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
39845,M.Gordon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39846,,V.Green,0,9,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
39847,,T.Benjamin,0,11,-4.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
39848,M.Gordon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39849,M.Gordon,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39850,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39851,,J.Jackson,0,0,-4.0,,0.0,0.0,0.0,0.0,0.0,0.0
39852,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39853,G.Edwards,,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
39854,G.Edwards,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39855,G.Edwards,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39856,L.Jackson,,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
39857,K.Dixon,,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
39858,,J.Brown,0,0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0
39859,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39860,K.Dixon,,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
39861,G.Edwards,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39862,,J.Brown,0,0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0
39863,L.Jackson,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39864,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39865,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39866,,J.Jackson,0,8,-6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
39867,,K.Allen,0,7,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
39868,,,0,0,,,,,,,,
39869,,J.Jackson,0,5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39870,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39871,,K.Allen,0,9,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39872,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39873,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39874,,J.Jackson,0,2,-5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
39875,,J.Jackson,0,0,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0
39876,,,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
39877,,A.Gates,0,0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0
39878,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39879,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39880,,K.Dixon,0,0,-3.0,,0.0,0.0,0.0,0.0,0.0,0.0
39881,,M.Crabtree,0,20,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
39882,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39883,,T.Montgomery,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
39884,,M.Crabtree,0,0,13.0,,0.0,0.0,0.0,0.0,0.0,0.0
39885,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39886,,C.Moore,0,8,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
39887,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39888,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39889,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39890,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39891,K.Dixon,,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
39892,M.Gordon,,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
39893,M.Gordon,,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
39894,M.Gordon,,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
39895,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39896,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39897,,J.Brown,0,17,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
39898,,M.Andrews,1,68,28.0,40.0,0.0,1.0,0.0,1.0,1.0,0.0
39899,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39900,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39901,,M.Gordon,0,12,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
39902,M.Gordon,,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
39903,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39904,,,0,-8,,,0.0,0.0,0.0,0.0,0.0,0.0
39905,,J.Jackson,0,10,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
39906,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
39907,,N.Boyle,0,7,-3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
39908,G.Edwards,,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
39909,L.Jackson,,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
