,rusher_player_name,sp,yards_gained,air_yards,yards_after_catch,first_down_rush,first_down_pass,fumble,touchdown,pass_touchdown,rush_touchdown
7574,B.Bortles,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
7576,B.Bortles,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7580,D.Henry,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7582,M.Mariota,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
7584,D.Lewis,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
7586,D.Henry,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7587,D.Henry,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7595,M.Goodwin,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
7598,K.Hunt,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
7599,T.Hill,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
7608,P.Mahomes,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
7610,K.Hunt,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
7613,M.Breida,0,26,,,1.0,0.0,0.0,0.0,0.0,0.0
7616,A.Morris,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7620,S.Watkins,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
7623,K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7627,K.Hunt,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
7631,M.Breida,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7633,A.Morris,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
7636,M.Breida,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7640,A.Morris,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
7646,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7647,P.Mahomes,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7652,M.Breida,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7655,S.Watkins,0,9,,,0.0,0.0,1.0,0.0,0.0,0.0
7656,K.Hunt,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
7658,P.Mahomes,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
7661,T.Hill,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7667,M.Breida,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7668,J.Garoppolo,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
7672,S.Ware,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7696,K.Hunt,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7706,M.Breida,0,21,,,1.0,0.0,1.0,0.0,0.0,0.0
7708,M.Breida,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
7713,K.Hunt,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
7717,A.Morris,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
7718,A.Morris,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7721,A.Morris,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7723,A.Morris,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
7724,A.Morris,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
7725,A.Morris,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
7728,A.Morris,1,3,,,1.0,0.0,0.0,1.0,0.0,1.0
7732,K.Hunt,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
7738,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7745,A.Morris,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
7746,A.Morris,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
7747,A.Morris,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7749,M.Breida,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7751,A.Morris,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7753,M.Breida,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7755,R.Mostert,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7756,J.Garoppolo,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
7757,M.Breida,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
7760,J.Garoppolo,0,13,,,0.0,0.0,0.0,0.0,0.0,0.0
7764,K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7765,K.Hunt,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
7767,K.Hunt,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
7769,K.Hunt,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7771,K.Hunt,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
7773,K.Hunt,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
7774,K.Hunt,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7776,K.Hunt,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
7777,P.Mahomes,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7778,P.Mahomes,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7781,T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7785,T.Gurley,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
7787,M.Gordon,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7791,R.Woods,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7793,T.Gurley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7794,R.Woods,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
7795,T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7800,C.Kupp,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
7803,T.Gurley,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
7806,M.Gordon,0,20,,,1.0,0.0,0.0,0.0,0.0,0.0
7807,M.Gordon,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
7811,T.Gurley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7814,J.Goff,0,16,,,1.0,0.0,0.0,0.0,0.0,0.0
7825,M.Brown,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
7826,M.Brown,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
7827,R.Woods,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
7828,M.Brown,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
7833,T.Gurley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7838,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7839,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7844,A.Ekeler,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
7852,M.Gordon,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
7853,M.Gordon,1,11,,,1.0,0.0,0.0,1.0,0.0,1.0
7856,T.Gurley,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
7857,T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7859,T.Gurley,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
7871,M.Gordon,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
7875,T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7880,M.Gordon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7883,A.Ekeler,0,32,,,1.0,0.0,0.0,0.0,0.0,0.0
7885,M.Gordon,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7886,A.Ekeler,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7890,T.Gurley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7899,T.Gurley,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
7900,T.Gurley,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
7905,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7906,M.Gordon,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
7911,A.Ekeler,0,10,,,0.0,0.0,0.0,0.0,0.0,0.0
7913,Ty.Williams,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
7914,M.Gordon,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7920,T.Gurley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
7921,T.Gurley,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
7923,T.Gurley,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
7924,T.Gurley,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
7928,M.Gordon,0,23,,,1.0,0.0,0.0,0.0,0.0,0.0
7930,M.Gordon,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7934,T.Gurley,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
7935,T.Gurley,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
7937,T.Gurley,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
7939,T.Gurley,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
7941,T.Gurley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
7942,M.Brown,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7944,M.Brown,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
7945,J.Goff,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7946,J.Goff,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7949,E.Elliott,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7952,E.Elliott,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
7954,C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
7955,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7957,C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7958,C.Carson,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
7960,R.Penny,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
7962,C.Carson,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
7964,C.Carson,0,13,,,0.0,0.0,0.0,0.0,0.0,0.0
7967,E.Elliott,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
7968,T.Austin,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
7971,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7975,E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7980,E.Elliott,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
7983,R.Penny,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
7988,E.Elliott,0,11,,,0.0,0.0,0.0,0.0,0.0,0.0
7992,C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7994,C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
7995,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
7998,R.Penny,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8004,E.Elliott,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
8005,E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8008,E.Elliott,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8014,C.Carson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8015,C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8017,T.Madden,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8019,C.Carson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8020,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8039,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8040,C.Carson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8044,E.Elliott,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8048,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8052,E.Elliott,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
8053,E.Elliott,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8058,E.Elliott,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8062,R.Wilson,0,0,,,0.0,0.0,1.0,0.0,0.0,0.0
8064,C.Carson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8065,C.Carson,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
8067,C.Carson,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
8070,C.Carson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8072,C.Carson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8073,C.Carson,1,5,,,1.0,0.0,0.0,1.0,0.0,1.0
8080,E.Elliott,0,4,,,1.0,0.0,0.0,0.0,0.0,0.0
8082,E.Elliott,0,26,,,0.0,0.0,1.0,0.0,0.0,0.0
8083,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8084,C.Carson,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
8087,E.Elliott,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
8089,D.Prescott,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
8096,T.Lockett,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8097,C.Carson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8104,D.Prescott,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
8108,C.Carson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8110,C.Carson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8112,C.Carson,0,11,,,1.0,0.0,0.0,0.0,0.0,0.0
8114,C.Carson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8116,C.Carson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8118,C.Carson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8124,R.Wilson,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8128,D.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8130,D.Johnson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8134,J.Howard,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
8135,J.Howard,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8136,T.Cohen,0,21,,,1.0,0.0,0.0,0.0,0.0,0.0
8137,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8138,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8140,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8142,T.Cohen,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8143,J.Howard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8146,D.Johnson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8147,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8158,T.Cohen,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8161,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8169,C.Edmonds,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8171,C.Edmonds,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
8173,C.Edmonds,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8175,C.Edmonds,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8181,J.Howard,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
8185,T.Cohen,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8187,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8205,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8210,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8213,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8218,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8221,J.Howard,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8223,J.Howard,0,-5,,,0.0,0.0,0.0,0.0,0.0,0.0
8229,T.Cohen,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
8230,J.Howard,1,1,,,1.0,0.0,0.0,1.0,0.0,1.0
8233,D.Johnson,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8234,D.Johnson,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8239,M.Trubisky,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8243,J.Howard,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8249,D.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8252,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8255,D.Johnson,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8259,J.Howard,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
8260,J.Howard,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
8261,J.Howard,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
8264,M.Trubisky,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8265,J.Howard,0,1,,,1.0,0.0,0.0,0.0,0.0,0.0
8266,J.Howard,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8267,J.Howard,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
8272,D.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8280,C.Edmonds,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
8282,J.Howard,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8284,J.Howard,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8286,J.Howard,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8291,J.Rosen,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
8296,S.Michel,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8297,S.Michel,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8300,L.Blount,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8302,L.Blount,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
8304,L.Blount,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8305,K.Johnson,0,5,,,1.0,0.0,0.0,0.0,0.0,0.0
8308,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8321,K.Johnson,0,9,,,1.0,0.0,0.0,0.0,0.0,0.0
8322,K.Johnson,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
8323,L.Blount,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8326,K.Johnson,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8330,S.Michel,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8332,S.Michel,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8334,L.Blount,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8339,K.Johnson,0,14,,,1.0,0.0,0.0,0.0,0.0,0.0
8340,K.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8341,L.Blount,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8342,K.Johnson,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
8346,L.Blount,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8353,S.Michel,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8356,J.White,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8360,S.Michel,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8361,S.Michel,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
8375,K.Johnson,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8376,L.Blount,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8378,S.Michel,0,12,,,1.0,0.0,0.0,0.0,0.0,0.0
8379,S.Michel,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8382,T.Brady,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8385,S.Michel,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8393,K.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8396,K.Johnson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8397,L.Blount,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
8402,S.Michel,0,7,,,1.0,0.0,0.0,0.0,0.0,0.0
8407,K.Johnson,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
8408,K.Johnson,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8411,L.Blount,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
8414,M.Stafford,0,10,,,0.0,0.0,0.0,0.0,0.0,0.0
8421,L.Blount,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8422,K.Johnson,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8425,S.Michel,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8426,S.Michel,0,6,,,1.0,0.0,0.0,0.0,0.0,0.0
8427,S.Michel,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8429,K.Johnson,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8432,L.Blount,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8433,K.Johnson,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8436,K.Johnson,0,10,,,0.0,0.0,0.0,0.0,0.0,0.0
8443,L.Blount,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8444,L.Blount,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8445,L.Blount,0,-2,,,0.0,0.0,1.0,0.0,0.0,0.0
8449,J.White,0,15,,,1.0,0.0,0.0,0.0,0.0,0.0
8450,J.White,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8451,J.White,0,13,,,1.0,0.0,0.0,0.0,0.0,0.0
8457,J.Conner,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8460,P.Barber,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8464,J.Conner,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8469,P.Barber,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8471,P.Barber,0,18,,,1.0,0.0,0.0,0.0,0.0,0.0
8475,J.Conner,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
8480,R.Fitzpatrick,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8481,A.Humphries,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8484,P.Barber,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8488,J.Conner,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8491,S.Ridley,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
8492,S.Ridley,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8501,J.Rodgers,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8503,J.Conner,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
8514,J.Conner,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8523,S.Ridley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8526,J.Rodgers,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8532,P.Barber,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8552,R.Fitzpatrick,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8555,P.Barber,0,3,,,0.0,0.0,0.0,0.0,0.0,0.0
8560,R.Fitzpatrick,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8562,P.Barber,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
8565,P.Barber,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8573,J.Conner,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8575,J.Conner,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
8580,J.Conner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8598,R.Fitzpatrick,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8605,J.Conner,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8613,R.Fitzpatrick,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
8620,J.Conner,0,27,,,1.0,0.0,0.0,0.0,0.0,0.0
8621,J.Conner,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8622,B.Roethlisberger,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8623,J.Conner,0,-4,,,0.0,0.0,0.0,0.0,0.0,0.0
8633,J.Conner,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8637,J.Conner,0,17,,,1.0,0.0,0.0,0.0,0.0,0.0
8639,B.Roethlisberger,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8640,B.Roethlisberger,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8641,B.Roethlisberger,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8644,D.Cook,0,6,,,0.0,0.0,0.0,0.0,0.0,0.0
8645,D.Cook,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
8649,D.Cook,0,-3,,,0.0,0.0,0.0,0.0,0.0,0.0
8651,D.Cook,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8654,D.Cook,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8660,T.Gurley,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8666,T.Gurley,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
8669,T.Gurley,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
8675,D.Cook,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8680,D.Cook,0,-2,,,0.0,0.0,0.0,0.0,0.0,0.0
8683,K.Cousins,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8685,D.Cook,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8689,T.Gurley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8698,T.Gurley,0,7,,,0.0,0.0,0.0,0.0,0.0,0.0
8702,D.Cook,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8703,D.Cook,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8706,T.Gurley,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8735,K.Cousins,0,2,,,1.0,0.0,0.0,0.0,0.0,0.0
8743,T.Gurley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8744,T.Gurley,0,3,,,1.0,0.0,0.0,0.0,0.0,0.0
8746,T.Gurley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8751,K.Cousins,0,5,,,0.0,0.0,0.0,0.0,0.0,0.0
8753,L.Murray,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0
8758,T.Gurley,0,9,,,0.0,0.0,0.0,0.0,0.0,0.0
8761,J.Goff,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
8772,T.Gurley,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
8774,T.Gurley,0,8,,,0.0,0.0,0.0,0.0,0.0,0.0
8780,L.Murray,0,2,,,0.0,0.0,0.0,0.0,0.0,0.0
8785,T.Gurley,0,1,,,0.0,0.0,0.0,0.0,0.0,0.0
8787,B.Cooks,0,10,,,1.0,0.0,0.0,0.0,0.0,0.0
8789,T.Gurley,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
8793,T.Gurley,0,-1,,,0.0,0.0,0.0,0.0,0.0,0.0
8800,K.Cousins,0,19,,,1.0,0.0,0.0,0.0,0.0,0.0
8801,R.Thomas,0,4,,,0.0,0.0,0.0,0.0,0.0,0.0
